latitude,longitude,Emissions
36.100126,-82.418214,"49,196"
36.28414,-83.836088,"61,007"
35.699234,-85.458409,"16,450"
35.67825,-85.777343,"122,673"
36.295665,-82.495037,"417,352"
35.242847,-87.819843,"46,703"
36.303386,-88.720803,"111,233"
35.927049,-85.455785,"70,175"
35.894845,-86.897886,"658,448"
36.148476,-86.29021,"426,246"
31.841261,-95.661726,"116,862"
32.312258,-102.640206,"37,331"
31.251951,-94.611056,"199,792"
28.104225,-96.977983,"67,687"
33.616305,-98.687267,"24,692"
34.964179,-101.356636,"3,921"
28.891408,-98.535381,"107,574"
29.891901,-96.27017,"85,444"
34.067521,-102.830345,"16,281"
29.756389,-99.248285,"56,945"
30.100771,-97.310643,"174,061"
33.618802,-99.208189,"10,617"
28.416077,-97.742586,"61,648"
31.042312,-97.481404,"724,737"
29.448671,-98.520147,"3,815,856"
30.266456,-98.399217,"27,423"
32.73859,-101.439199,"1,847"
31.900819,-97.637641,"47,237"
33.446062,-94.422393,"272,766"
29.167817,-95.434647,"801,629"
30.656713,-96.302394,"418,360"
29.808997,-103.252458,"19,310"
34.525172,-101.205893,"3,552"
27.034994,-98.215276,"13,751"
31.764103,-98.99847,"87,353"
30.493487,-96.622091,"38,464"
30.78963,-98.201187,"112,240"
29.832399,-97.628141,"86,780"
28.441719,-96.579574,"50,769"
32.29315,-99.372249,"33,481"
26.102923,-97.478958,"750,221"
32.974581,-94.979085,"39,409"
35.405496,-101.355356,"16,218"
33.083698,-94.357579,"100,913"
34.533621,-102.258786,"16,484"
29.696374,-94.669445,"90,077"
31.843872,-95.156345,"118,049"
34.529337,-100.208336,"11,882"
33.785904,-98.212917,"29,382"
33.60844,-102.830449,"6,290"
31.877105,-100.635236,"10,333"
31.914205,-99.346622,"19,723"
33.194737,-96.579707,"2,159,049"
34.963358,-100.272135,"6,431"
29.596296,-96.508935,"54,785"
29.805491,-98.260544,"322,052"
31.951645,-98.549617,"34,014"
31.318865,-99.863648,"4,781"
33.639196,-97.210343,"103,271"
31.391177,-97.798022,"143,474"
34.091906,-100.276442,"3,655"
31.422796,-102.487774,"10,181"
30.717532,-101.404211,"8,374"
33.609144,-101.29871,"13,280"
31.445908,-104.526945,"4,255"
36.28637,-102.59402,"15,040"
32.766987,-96.778424,"5,432,168"
32.741934,-101.947322,"27,554"
34.940766,-102.607564,"39,763"
33.385933,-95.67335,"12,910"
33.205132,-97.12114,"1,820,340"
29.082346,-97.361654,"47,561"
33.615363,-100.787617,"4,298"
28.423587,-99.765871,"22,114"
34.955036,-100.815846,"7,431"
27.681123,-98.497393,"25,648"
32.324645,-98.83656,"40,382"
31.865301,-102.542507,"341,657"
29.985877,-100.307373,"4,174"
32.346878,-96.79694,"402,273"
31.766403,-106.24139,"954,038"
32.238136,-98.222377,"84,841"
31.25193,-96.934127,"34,879"
33.591161,-96.104988,"81,855"
29.877886,-96.921231,"57,878"
32.740473,-100.40312,"10,214"
34.07373,-101.303274,"16,204"
33.963306,-99.816828,"2,838"
29.526602,-95.771015,"1,564,713"
33.175846,-95.219066,"34,969"
31.70126,-96.144487,"49,789"
28.869334,-99.108788,"32,201"
32.743942,-102.631561,"47,675"
29.228366,-94.895426,"780,812"
33.183792,-101.301134,"11,178"
30.325088,-98.941851,"56,155"
31.868006,-101.521494,"3,304"
28.6607,-97.430415,"19,179"
29.461917,-97.491861,"43,736"
35.402542,-100.812374,"52,860"
33.624524,-96.675693,"312,784"
32.486397,-94.816276,"333,162"
30.543231,-95.988082,"65,614"
29.583532,-97.946771,"318,824"
34.068436,-101.822888,"71,985"
34.453189,-100.576343,"7,362"
31.707342,-98.111756,"20,071"
36.272847,-101.35693,"13,041"
34.289904,-99.745697,"8,630"
30.329648,-94.393178,"129,177"
29.857273,-95.393037,"9,675,224"
32.547991,-94.374434,"201,931"
35.840244,-102.610047,"12,316"
33.175965,-99.730773,"13,098"
30.061225,-98.029267,"392,710"
35.815956,-100.27921,"10,271"
32.211633,-95.853418,"220,302"
26.396384,-98.18099,"1,406,542"
31.982681,-97.130668,"85,606"
33.605932,-102.343398,"55,101"
32.430149,-97.831677,"139,548"
33.148959,-95.565194,"112,287"
31.323036,-95.4216,"54,417"
32.303471,-101.438772,"73,466"
31.450868,-105.377549,"5,474"
33.123292,-96.084202,"220,396"
35.837047,-101.362746,"53,111"
31.303424,-100.981304,"4,107"
33.232093,-98.171609,"21,596"
28.959802,-96.58908,"35,413"
30.752932,-94.022294,"78,772"
30.621957,-104.191304,"4,989"
29.854,-94.149331,"488,795"
27.041212,-98.700127,"8,613"
27.733516,-98.090814,"97,524"
32.379821,-97.364959,"373,872"
32.743709,-99.87443,"36,141"
28.908996,-97.852205,"27,997"
32.598944,-96.288378,"272,755"
29.943525,-98.709269,"89,220"
26.890213,-97.591143,"1,110"
33.18478,-100.76972,"1,918"
30.059953,-99.353339,"116,937"
30.479472,-99.746396,"14,309"
33.614268,-100.245345,482
29.347086,-100.4177,"6,785"
27.438735,-97.66062,"72,968"
33.616657,-99.747112,"7,278"
33.667263,-95.570348,"125,505"
34.068861,-102.348018,"31,013"
31.196731,-98.240889,"50,115"
28.351098,-99.096774,"12,653"
29.382578,-96.923633,"49,327"
30.321078,-96.976321,"40,119"
31.300493,-95.995622,"43,525"
30.158451,-94.844078,"172,862"
31.547543,-96.593623,"52,161"
36.2802,-100.272683,"8,458"
28.351535,-98.126961,"25,577"
30.707584,-98.68469,"57,477"
31.844936,-103.561229,210
33.611469,-101.819944,"772,796"
33.178412,-101.818493,"14,497"
31.205477,-99.359856,"18,765"
31.549493,-97.201472,"548,702"
28.384922,-98.578853,"1,432"
30.966878,-95.930372,"24,589"
32.798182,-94.356853,"36,607"
32.30983,-101.961836,"12,031"
30.703229,-99.237613,"10,392"
28.77476,-96.001532,"93,223"
28.729787,-100.316678,"105,023"
29.353661,-99.111085,"104,514"
30.884392,-99.853962,"5,711"
31.870896,-102.024326,"384,655"
30.791242,-96.984395,"60,899"
31.494888,-98.594623,"11,558"
32.304117,-100.924392,"17,309"
33.678356,-97.725014,"54,546"
30.300611,-95.494719,"1,287,948"
35.835676,-101.890502,"45,447"
33.116466,-94.731265,"43,722"
34.057899,-100.793152,"2,214"
31.62056,-94.62025,"146,794"
32.048448,-96.476909,"116,104"
30.786718,-93.73925,"29,125"
32.312338,-100.418108,"35,345"
27.738737,-97.51866,"850,831"
36.278744,-100.815864,"24,609"
35.401921,-102.59762,"4,396"
30.122323,-93.8941,"192,266"
32.752204,-98.317967,"63,845"
32.163978,-94.305156,"76,982"
32.777096,-97.805905,"319,179"
34.532163,-102.784853,"21,645"
30.770894,-102.71986,"26,030"
30.784553,-94.837338,"108,342"
35.398675,-101.893804,"249,151"
30.005891,-104.261619,"12,626"
32.87058,-95.79544,"30,194"
34.962529,-101.895547,"315,262"
31.375191,-101.514395,"8,817"
29.830097,-99.812549,"7,163"
33.619625,-95.048429,"33,348"
31.308366,-103.712706,"20,599"
28.312716,-97.161366,"19,413"
35.836216,-100.807555,"2,564"
31.025481,-96.514941,"42,698"
32.898677,-96.404402,"229,989"
31.845112,-99.982715,"23,184"
32.109423,-94.756382,"153,191"
31.3433,-93.851913,"22,977"
31.382449,-94.16318,"20,731"
30.574388,-95.163136,"60,970"
28.011794,-97.517157,"170,054"
31.155138,-98.819292,"12,122"
30.896233,-100.527216,"7,747"
32.744353,-100.913346,"38,928"
32.74382,-99.347005,"8,713"
31.790139,-94.142579,"83,430"
36.278593,-101.899265,"6,977"
32.375106,-95.268743,"503,168"
32.218071,-97.769217,"21,275"
26.530903,-98.740235,"105,614"
32.736306,-98.836119,"22,360"
31.835773,-101.054911,"3,203"
33.17958,-100.253807,"3,151"
30.51768,-100.50527,"9,919"
34.526319,-101.743862,"16,559"
32.772119,-97.291224,"4,479,565"
32.297327,-99.890179,"276,518"
30.232343,-102.072513,"2,117"
33.171229,-102.339284,"25,223"
33.170695,-99.205796,"4,613"
33.214599,-94.966783,"94,081"
31.398823,-100.463788,"233,678"
30.239513,-97.69127,"2,237,957"
31.096675,-95.151687,"32,620"
30.769295,-94.375656,"49,189"
32.735349,-94.941184,"121,595"
31.353816,-102.041546,"8,871"
29.350308,-99.768427,"52,767"
29.875285,-101.143324,"93,366"
32.558787,-95.836906,"134,933"
28.79637,-96.971198,"213,449"
30.743163,-95.569825,"112,456"
30.013578,-95.982102,"88,459"
31.513069,-103.105113,"24,120"
30.215075,-96.410272,"83,283"
27.760799,-99.340752,"484,709"
29.27848,-96.229674,"108,159"
35.392593,-100.253107,"16,455"
33.991103,-98.716851,"296,816"
34.08492,-99.24244,"31,699"
26.480381,-97.583256,"41,653"
30.64903,-97.605069,"982,691"
29.173883,-98.086734,"110,173"
31.831415,-103.055986,"15,148"
33.219095,-97.653997,"165,378"
32.783588,-95.382166,"115,080"
33.162398,-102.832242,"18,901"
33.158788,-98.678281,"48,650"
26.996981,-99.182603,"30,868"
28.864652,-99.75983,"22,240"
38.357535,-113.238948,"5,853"
41.621883,-113.043653,"43,006"
41.734168,-111.744568,"85,600"
39.673284,-110.588484,"19,190"
40.890099,-109.505785,572
41.037559,-112.201943,"275,028"
40.289649,-110.42983,"20,147"
39.009025,-110.7211,"9,351"
37.831664,-111.450908,"4,521"
38.974326,-109.57345,"9,711"
37.909304,-113.30674,"35,631"
39.71412,-112.790471,"8,378"
37.275089,-111.815329,"7,945"
39.094535,-113.525009,"10,869"
41.091027,-111.577885,"8,754"
38.335881,-112.129375,"1,338"
41.627598,-111.240227,"1,759"
40.667883,-111.92424,"909,296"
37.602633,-109.791574,"9,856"
39.382531,-111.572883,"20,679"
38.746824,-111.81193,"17,477"
40.87206,-110.968486,"40,461"
40.467753,-113.123979,"52,604"
40.125887,-109.517748,"35,126"
40.120425,-111.668508,"430,573"
40.334884,-111.161568,"23,616"
37.262531,-113.4878,"174,028"
38.25984,-110.990877,"2,871"
41.270328,-111.876794,"197,990"
44.031248,-73.141581,"26,411"
43.035325,-73.11146,"27,631"
44.468791,-72.112168,"20,467"
44.463329,-73.06941,"100,529"
44.724021,-71.732736,"4,434"
44.858964,-72.909402,"33,669"
44.801787,-73.300759,"5,583"
44.603704,-72.638922,"16,331"
44.003392,-72.369687,"21,455"
44.828442,-72.25163,"17,722"
43.580858,-73.038202,"44,468"
44.274988,-72.609514,"41,624"
42.995335,-72.721955,"32,102"
43.572685,-72.598821,"41,478"
37.765944,-75.757807,"52,379"
38.024184,-78.553506,"313,939"
37.787905,-80.008669,"33,622"
37.331927,-77.977462,"28,779"
37.62861,-79.154281,"107,084"
37.370725,-78.81094,"53,996"
38.878337,-77.100703,"499,319"
38.171911,-79.147557,"142,753"
38.068368,-79.731203,"9,262"
37.312223,-79.527079,"269,413"
37.130612,-81.125853,"20,037"
37.565481,-79.797553,"69,775"
36.764204,-77.861483,"36,445"
37.26812,-82.038151,"73,762"
37.573928,-78.529169,"54,952"
37.210151,-79.095428,"123,590"
38.030319,-77.352348,"68,797"
36.731928,-80.727865,"96,937"
37.361054,-77.05417,"26,792"
37.009042,-78.658568,"25,828"
37.378434,-77.585847,"656,843"
39.115381,-77.990836,"29,728"
37.473603,-80.231051,"11,339"
38.48593,-77.956476,"93,923"
37.520189,-78.252836,"25,265"
37.137064,-82.34923,"51,154"
37.073498,-77.635492,"62,664"
37.93948,-76.941871,"25,464"
38.82952,-77.273252,"1,796,501"
38.744098,-77.821484,"140,264"
36.931438,-80.350309,"49,335"
37.830571,-78.283479,"91,518"
36.99115,-79.882663,"193,428"
39.203677,-78.263828,"165,211"
37.31193,-80.717207,"56,737"
37.403541,-76.523505,"136,123"
37.718814,-77.917626,"80,835"
36.652229,-81.215324,"48,692"
38.297981,-78.470163,"39,764"
36.680336,-77.560277,"21,718"
36.766461,-78.939614,"83,229"
37.760165,-77.490992,"226,462"
37.43752,-77.300333,"611,098"
36.620607,-79.980673,"187,466"
38.366243,-79.564472,"8,474"
36.901418,-76.707569,"83,613"
37.324837,-76.777888,"138,387"
37.714372,-76.901855,"16,421"
38.277049,-77.162769,"56,447"
37.70826,-77.091054,"38,403"
37.704843,-76.412663,"28,033"
36.701721,-83.130112,"75,592"
39.0812,-77.638898,"591,297"
37.972704,-77.959795,"77,279"
36.946094,-78.241985,"26,989"
38.412059,-78.276961,"27,153"
37.425348,-76.268808,"22,933"
36.687256,-78.368959,"70,047"
37.606975,-76.528082,"26,268"
37.175534,-80.387791,"249,304"
37.789079,-78.88344,"53,933"
37.502819,-76.982819,"74,038"
37.302775,-75.924018,"19,280"
37.856974,-76.379687,"33,757"
37.141167,-78.053866,"33,836"
38.250193,-78.009622,"78,775"
38.623201,-78.49188,"76,776"
36.667128,-80.286413,"63,433"
36.821721,-79.398502,"147,876"
37.549404,-77.912855,"63,744"
37.224881,-78.432957,"42,629"
37.187325,-77.220993,"65,547"
38.701119,-77.479579,"715,750"
37.063385,-80.713444,"112,724"
38.684522,-78.168824,"17,791"
37.942894,-76.730561,"18,028"
37.330792,-80.191237,"271,086"
37.814517,-79.447754,"44,488"
38.507585,-78.885321,"229,223"
36.93342,-82.095934,"91,252"
36.712776,-82.613624,"74,071"
38.856204,-78.573987,"132,623"
36.842318,-81.539786,"100,943"
36.720173,-77.103856,"43,077"
38.182431,-77.657226,"256,416"
38.415386,-77.454872,"259,136"
37.119761,-76.880172,"16,920"
36.926645,-77.259732,"22,112"
37.125395,-81.562924,"145,462"
38.908221,-78.207594,"77,089"
36.747831,-81.950316,"184,556"
38.109311,-76.803933,"41,727"
36.974561,-82.62156,"125,904"
36.899873,-81.083005,"95,109"
37.220914,-76.395533,"116,733"
38.820071,-77.084063,"215,072"
36.616954,-82.157564,"56,901"
37.731365,-79.356635,"11,890"
38.037658,-78.485381,"73,478"
36.679376,-76.301788,"445,714"
37.261685,-77.396804,"37,979"
37.778143,-79.986039,"11,110"
36.583334,-79.408071,"133,300"
36.696182,-77.535975,"11,550"
38.853183,-77.299025,"37,694"
38.884722,-77.175603,"22,089"
36.684014,-76.941396,"19,405"
38.299272,-77.486658,"44,885"
36.66564,-80.914308,"19,541"
37.04803,-76.297149,"249,530"
38.436255,-78.873303,"66,233"
37.29101,-77.298944,"46,230"
37.782332,-79.44432,"6,764"
37.399016,-79.195458,"204,801"
38.747172,-77.484536,"66,395"
38.768945,-77.448767,"21,928"
36.683527,-79.863647,"44,672"
37.076166,-76.521968,"322,725"
36.923015,-76.244641,"398,251"
36.931549,-82.625996,"14,494"
37.20473,-77.392368,"63,778"
37.12836,-76.303534,"24,559"
36.859623,-76.356307,"175,600"
37.120119,-80.559147,"36,511"
37.531399,-77.476009,"391,660"
37.278458,-79.958174,"275,309"
37.285333,-80.055241,"66,850"
38.158056,-79.061501,"65,595"
36.697157,-76.634781,"187,578"
36.779985,-76.025209,"870,591"
38.067157,-78.90142,"38,374"
37.269481,-76.708193,"18,322"
39.173869,-78.176356,"81,546"
47.011238,-118.512861,"22,828"
46.181861,-117.227781,"30,254"
46.228125,-119.516659,"313,042"
47.860974,-120.619041,"138,384"
48.110903,-123.88986,"131,721"
45.771674,-122.485903,"612,673"
46.29285,-117.911634,"7,225"
46.196785,-122.67846,"183,426"
47.741763,-119.694622,"85,325"
48.473256,-118.533589,"9,800"
46.53458,-118.906944,"108,062"
46.429478,-117.536711,"4,756"
47.213633,-119.467788,"151,555"
47.113999,-123.826655,"101,003"
48.158554,-122.670649,"105,453"
47.805346,-123.527136,"45,615"
47.490599,-121.833996,"2,338,725"
47.639687,-122.649636,"310,433"
47.124444,-120.676714,"50,760"
45.870446,-120.779305,"30,224"
46.580071,-122.377444,"128,217"
47.582743,-118.417692,"17,490"
47.354126,-123.17385,"83,428"
48.551386,-119.685877,"79,556"
46.556587,-123.782419,"28,802"
48.543825,-117.232191,"20,615"
47.051415,-122.153242,"1,064,981"
48.50719,-123.103769,"23,889"
48.493292,-121.81577,"129,627"
46.024782,-121.953227,"19,163"
48.054913,-121.766412,"895,636"
47.620375,-117.403371,"643,765"
48.388727,-117.854454,"61,014"
46.935822,-122.830152,"338,179"
46.294638,-123.424458,"5,472"
46.254606,-118.480374,"82,211"
48.842653,-121.836432,"199,045"
46.905944,-117.53539,"54,386"
46.456558,-120.740145,"359,326"
39.139725,-79.996947,"38,569"
39.448054,-78.037776,"356,574"
38.022814,-81.713539,"83,623"
38.699342,-80.731657,"34,868"
40.272645,-80.578691,"60,466"
38.419578,-82.243397,"290,355"
38.844159,-81.115478,"16,589"
38.459826,-81.081866,"25,518"
39.26348,-80.701232,"15,412"
38.030933,-81.086051,"146,799"
38.915867,-80.849413,"15,201"
39.105988,-79.195064,"28,331"
37.924418,-80.45059,"107,257"
39.312139,-78.611989,"75,223"
40.516958,-80.570164,"76,821"
39.011361,-78.841729,"38,203"
39.279182,-80.386498,"160,608"
38.834234,-81.677717,"82,565"
39.307398,-77.86322,"179,399"
38.328068,-81.523516,"620,463"
38.988877,-80.495477,"38,471"
38.17177,-82.077623,"68,525"
37.830591,-81.940853,"135,615"
37.382663,-81.658205,"78,340"
39.505839,-80.243402,"135,194"
39.854426,-80.671794,"97,160"
38.770914,-82.029007,"96,001"
37.403448,-81.106456,"227,709"
39.404781,-78.95669,"84,899"
37.721161,-82.158989,"110,134"
39.633645,-80.059074,"214,139"
37.55034,-80.54789,"46,056"
39.555002,-78.257345,"58,852"
38.291416,-80.797516,"81,196"
40.098932,-80.620728,"117,539"
38.67445,-79.340617,"20,051"
39.368133,-81.161172,"17,857"
38.332606,-80.010121,"24,428"
39.46903,-79.668865,"79,839"
38.510513,-81.906109,"195,820"
37.76247,-81.264671,"260,796"
38.781095,-79.867788,"71,861"
39.177112,-81.066317,"21,521"
38.743003,-81.354522,"35,324"
37.656003,-80.856315,"41,054"
39.332478,-80.046554,"42,638"
39.111175,-79.559968,"17,129"
39.465634,-80.877219,"19,370"
38.902536,-80.231335,"58,376"
38.145541,-82.419681,"135,812"
38.483459,-80.449052,"27,852"
39.600602,-80.628157,"34,989"
39.020034,-81.382975,"14,325"
39.211575,-81.516253,"210,726"
37.603717,-81.548884,"91,209"
43.973763,-89.767223,"54,095"
46.544424,-90.679691,"30,431"
45.437192,-91.852892,"98,334"
46.634199,-91.177282,"33,558"
44.473961,-87.995926,"541,774"
44.385642,-91.761229,"32,761"
45.866878,-92.37574,"34,885"
44.07841,-88.212132,"113,440"
45.069092,-91.283505,"131,560"
44.739306,-90.609945,"68,863"
43.471882,-89.330472,"155,384"
43.24991,-90.95123,"47,605"
43.067468,-89.417852,"1,181,270"
43.422706,-88.704379,"166,605"
45.067931,-87.088131,"78,684"
46.463218,-91.892477,"71,678"
44.947741,-91.89772,"90,294"
44.726355,-91.286414,"196,058"
45.871865,-88.407234,"11,359"
43.754722,-88.493284,"266,776"
45.666881,-88.773326,"21,424"
42.870028,-90.694229,"129,910"
42.675522,-89.605074,"99,078"
43.76141,-88.987228,"49,658"
43.001021,-90.133691,"66,701"
46.32655,-90.261298,"13,286"
44.326757,-90.796018,"43,468"
43.013804,-88.773985,"150,602"
43.932836,-90.113984,"50,215"
42.579702,-87.424884,"290,834"
44.500954,-87.161829,"48,526"
43.908222,-91.111758,"216,981"
42.655578,-90.130292,"35,822"
45.262385,-89.067545,"47,139"
45.338417,-89.742309,"68,461"
44.105092,-87.313734,"179,924"
44.898036,-89.757823,"305,006"
45.346899,-87.991198,"105,305"
43.826053,-89.409095,"42,881"
44.991304,-88.669251,"9,054"
43.017669,-87.481489,"1,607,537"
43.945175,-90.619969,"93,354"
44.996575,-88.206516,"94,111"
45.716176,-89.534533,"80,370"
44.418226,-88.464988,"326,417"
43.360458,-87.497383,"172,227"
44.627436,-91.83489,"16,671"
44.725336,-92.426279,"84,284"
45.462041,-92.447066,"95,198"
44.476246,-89.49807,"155,347"
45.679072,-90.35965,"31,842"
42.754075,-87.414676,"364,387"
43.376199,-90.435693,"38,646"
42.66988,-89.075284,"418,552"
45.472734,-91.136745,"30,976"
45.028959,-92.447284,"179,465"
43.427998,-89.943329,"166,610"
45.864913,-91.14713,"35,676"
44.789641,-88.755813,"75,919"
43.745972,-87.731986,"188,235"
45.211656,-90.504853,"49,426"
44.30305,-91.358867,"63,323"
43.599366,-90.821983,"64,058"
46.049848,-89.501254,"58,283"
42.66811,-88.541731,"239,425"
45.892463,-91.796423,"35,594"
43.391156,-88.232917,"262,139"
43.019308,-88.306707,"811,561"
44.478004,-88.967005,"125,400"
44.112825,-89.239752,"63,253"
44.085707,-88.668149,"379,188"
44.461413,-90.038825,"201,775"
41.665514,-105.721883,"84,243"
44.525117,-107.994848,"25,876"
44.191999,-105.517014,"164,140"
41.70359,-106.933153,"38,126"
42.974898,-105.505917,"17,867"
44.589266,-104.567298,"28,624"
43.054831,-108.608935,"90,088"
42.08958,-104.353482,"29,820"
43.720209,-108.435076,"6,327"
44.044048,-106.588541,"29,994"
41.29283,-104.660395,"170,647"
42.229993,-110.682961,"30,566"
42.973602,-106.76507,"86,518"
43.062159,-104.468373,"6,294"
44.492387,-109.593597,"33,071"
42.131593,-104.953963,"22,546"
44.781369,-106.881211,"84,022"
42.767928,-109.91617,"11,297"
41.660328,-108.875677,"39,769"
44.048663,-110.42607,"53,024"
41.284726,-110.558947,"19,076"
43.878831,-107.669052,"22,332"
43.846213,-104.57002,"27,712"